0.30142,60,4.73212,-0.16168,0,-0.98684
0.15071,60,3.87739,-0.17365,0,-0.98481
0,60,3.02266,-0.17365,0,-0.98481
0,70,3.70124,-0.17365,0,0.98481
-0.15071,70,4.55597,-0.17365,0,0.98481
-0.30142,70,5.4107,-0.16168,0,0.98684
-0.43132,70,6.26872,-0.14443,0,0.98951
-0.55211,70,7.12819,-0.13241,0,0.99119
-0.66114,70,7.9891,-0.11509,0,0.99336
-0.75186,70,8.85226,-0.10302,0,0.99468
-0.83996,70,9.71565,-0.08564,0,0.99633
-0.9005,70,10.58145,-0.06975,0,0.99756
-0.96104,70,11.44725,-0.05613,0,0.99842
-0.99791,70,12.31429,-0.03869,0,0.99925
-1.0282,70,13.18168,-0.03281,0,0.99946
-1.05487,70,14.04918,-0.02845,0,0.9996
-1.07759,70,14.91679,-0.02588,0,0.99967
-1.09979,70,15.78442,-0.02413,0,0.99971
-1.11948,70,16.65211,-0.02269,0,0.99974
-1.13917,70,17.51981,-0.02193,0,0.99976
-1.15754,70,18.38753,-0.02106,0,0.99978
-1.17572,70,19.25525,-0.02094,0,0.99978
-1.19389,70,20.12297,-0.02094,0,0.99978
-1.21207,70,20.9907,-0.02072,0,0.99979
-1.22985,70,21.85843,-0.01984,0,0.9998
1.22985,70,21.85843,-0.01984,0,-0.9998
1.21207,70,20.9907,-0.02072,0,-0.99979
1.19389,70,20.12297,-0.02094,0,-0.99978
1.17572,70,19.25525,-0.02094,0,-0.99978
1.15754,70,18.38753,-0.02106,0,-0.99978
1.13917,70,17.51981,-0.02193,0,-0.99976
1.11948,70,16.65211,-0.02269,0,-0.99974
1.09979,70,15.78442,-0.02269,0,-0.99974
1.07759,70,14.91679,-0.02618,0,-0.99966
1.05487,70,14.04918,-0.02845,0,-0.9996
1.0282,70,13.18168,-0.03281,0,-0.99946
0.99791,70,12.31429,-0.03869,0,-0.99925
0.96104,70,11.44725,-0.05613,0,-0.99842
0.9005,70,10.58145,-0.06975,0,-0.99756
0.83996,70,9.71565,-0.08564,0,-0.99633
0.75186,70,8.85226,-0.10302,0,-0.99468
0.66114,70,7.9891,-0.11509,0,-0.99336
0.55211,70,7.12819,-0.13241,0,-0.99119
0.43132,70,6.26872,-0.14443,0,-0.98951
0.30142,70,5.4107,-0.16168,0,-0.98684
0.15071,70,4.55597,-0.17365,0,-0.98481
0,70,3.70124,-0.17365,0,-0.98481
0,80,4.42073,-0.17365,0,0.98481
-0.15071,80,5.27546,-0.17365,0,0.98481
-0.30142,80,6.13019,-0.16168,0,0.98684
-0.43132,80,6.98821,-0.14443,0,0.98951
-0.55211,80,7.84768,-0.13241,0,0.99119
-0.66114,80,8.70859,-0.11509,0,0.99336
-0.75186,80,9.57175,-0.10302,0,0.99468
-0.83996,80,10.43514,-0.08564,0,0.99633
